Index,Country,Code,Indicator,Year,Value
row_6186,Jamaica,JAM,Emisiones de CO2 (kt),2016,7549.5
row_6187,Jordania,JOR,Emisiones de CO2 (kt),2016,24730
row_6188,Japon,JPN,Emisiones de CO2 (kt),2016,1164869.4
row_6189,Kazajstan,KAZ,Emisiones de CO2 (kt),2016,202475.7
row_6190,Kenya,KEN,Emisiones de CO2 (kt),2016,19310.1
row_6191,Kirguistan,KGZ,Emisiones de CO2 (kt),2016,9675.6
row_6192,Camboya,KHM,Emisiones de CO2 (kt),2016,11066.4
row_6193,Kiribati,KIR,Emisiones de CO2 (kt),2016,56.7
row_6194,Saint Kitts y Nevis,KNA,Emisiones de CO2 (kt),2016,244.6
row_6195,Corea del Sur,KOR,Emisiones de CO2 (kt),2016,615443.6
row_6196,Kuwait,KWT,Emisiones de CO2 (kt),2016,91376.2
row_6197,America Latina y el Caribe (excluido altos ingresos),LAC,Emisiones de CO2 (kt),2016,1431232.126
row_6198,Republica Democratica Popular Lao,LAO,Emisiones de CO2 (kt),2016,15702.2
row_6199,Libano,LBN,Emisiones de CO2 (kt),2016,27755.1
row_6200,Liberia,LBR,Emisiones de CO2 (kt),2016,1397.89
row_6201,Libia,LBY,Emisiones de CO2 (kt),2016,48694.8
row_6202,Santa Lucia,LCA,Emisiones de CO2 (kt),2016,505.5
row_6203,América Latina y el Caribe,LCN,Emisiones de CO2 (kt),2016,1710227.796
row_6204,Países menos desarrollados: clasificación de las Naciones Unidas,LDC,Emisiones de CO2 (kt),2016,313185.29
row_6205,Países de ingreso bajo,LIC,Emisiones de CO2 (kt),2016,149210.28
row_6206,Liechtenstein,LIE,Emisiones de CO2 (kt),2016,149.838256
row_6207,Sri Lanka,LKA,Emisiones de CO2 (kt),2016,23167.6
row_6208,Países de ingreso mediano bajo,LMC,Emisiones de CO2 (kt),2016,4664838.81
row_6209,Ingreso mediano y bajo,LMY,Emisiones de CO2 (kt),2016,20146301.19
row_6210,Lesotho,LSO,Emisiones de CO2 (kt),2016,2126.2
row_6211,avanzada del dividendo demográfico,LTE,Emisiones de CO2 (kt),2016,14269982.4
row_6212,Lituania,LTU,Emisiones de CO2 (kt),2016,11203.1
row_6213,Luxemburgo,LUX,Emisiones de CO2 (kt),2016,8845.9
row_6214,Letonia,LVA,Emisiones de CO2 (kt),2016,7145.3
row_6215,Marruecos,MAR,Emisiones de CO2 (kt),2016,60289.9
row_6216,Republica de Moldova,MDA,Emisiones de CO2 (kt),2016,8143
row_6217,Madagascar,MDG,Emisiones de CO2 (kt),2016,3181.72
row_6218,Maldivas,MDV,Emisiones de CO2 (kt),2016,1465.9
row_6219,Oriente Medio y Norte de África,MEA,Emisiones de CO2 (kt),2016,2476429.97
row_6220,Mexico,MEX,Emisiones de CO2 (kt),2016,476394.6
row_6221,Islas Marshall,MHL,Emisiones de CO2 (kt),2016,146.5
row_6222, Ingreso mediano,MIC,Emisiones de CO2 (kt),2016,19997090.91
row_6223,Macedonia del Norte,MKD,Emisiones de CO2 (kt),2016,6962.7
row_6224,Mali,MLI,Emisiones de CO2 (kt),2016,3408.6
row_6225,Malta,MLT,Emisiones de CO2 (kt),2016,1352.3
row_6226,Myanmar,MMR,Emisiones de CO2 (kt),2016,21860.8
row_6227,Montenegro,MNE,Emisiones de CO2 (kt),2016,2150.7
row_6228,Mongolia,MNG,Emisiones de CO2 (kt),2016,18172.8
row_6229,Mozambique,MOZ,Emisiones de CO2 (kt),2016,7243.8
row_6230,Mauritania,MRT,Emisiones de CO2 (kt),2016,2584.2
row_6231,Mauricio,MUS,Emisiones de CO2 (kt),2016,4035.5
row_6232,Malawi,MWI,Emisiones de CO2 (kt),2016,1223.57
row_6233,Malasia,MYS,Emisiones de CO2 (kt),2016,231669.4
row_6234,América del Norte,NAC,Emisiones de CO2 (kt),2016,5451373.3
row_6235,Namibia,NAM,Emisiones de CO2 (kt),2016,4152
row_6236,Nigeria,NER,Emisiones de CO2 (kt),2016,2096.26
row_6237,Nigeria,NGA,Emisiones de CO2 (kt),2016,110817.5
row_6238,Nicaragua,NIC,Emisiones de CO2 (kt),2016,5410.7
row_6239,Paises Bajos,NLD,Emisiones de CO2 (kt),2016,158499.3
row_6240,Noruega,NOR,Emisiones de CO2 (kt),2016,39578.4
row_6241,Nepal,NPL,Emisiones de CO2 (kt),2016,10735.7
row_6242,Nauru,NRU,Emisiones de CO2 (kt),2016,52.7
row_6243,Nueva Zelandia,NZL,Emisiones de CO2 (kt),2016,31185.7
row_6244,Miembros OCDE,OED,Emisiones de CO2 (kt),2016,11985558.6
row_6245,Oman,OMN,Emisiones de CO2 (kt),2016,72197.6
row_6246,Otros Estados pequeos,OSS,Emisiones de CO2 (kt),2016,188833.482
row_6247,Pakistan,PAK,Emisiones de CO2 (kt),2016,181113.3
row_6248,Panama,PAN,Emisiones de CO2 (kt),2016,10652.4
row_6249,Peru,PER,Emisiones de CO2 (kt),2016,56860.3
row_6250,Filipinas,PHL,Emisiones de CO2 (kt),2016,120895.1
row_6251,Palau,PLW,Emisiones de CO2 (kt),2016,207.9
row_6252,Papua Nueva Guinea,PNG,Emisiones de CO2 (kt),2016,6560.9
row_6253,Polonia,POL,Emisiones de CO2 (kt),2016,299802.4
row_6254,previa al dividendo demográfico,PRE,Emisiones de CO2 (kt),2016,441959.88
row_6255,Corea del Norte,PRK,Emisiones de CO2 (kt),2016,28127.7
row_6256,Portugal,PRT,Emisiones de CO2 (kt),2016,48695.2
row_6257,Paraguay,PRY,Emisiones de CO2 (kt),2016,7192.6
row_6258,Estados pequeos de las Islas del Pacfico,PSS,Emisiones de CO2 (kt),2016,2637
row_6259,posterior al dividendo demográfico,PST,Emisiones de CO2 (kt),2016,10907463.37
row_6260,Qatar,QAT,Emisiones de CO2 (kt),2016,87066.7
row_6261,Rumania,ROU,Emisiones de CO2 (kt),2016,71585.2
row_6262,Rusia,RUS,Emisiones de CO2 (kt),2016,1571517.3
row_6263,Rwanda,RWA,Emisiones de CO2 (kt),2016,1148
row_6264,Asia meridional,SAS,Emisiones de CO2 (kt),2016,2503383.23
row_6265,Arabia Saudita,SAU,Emisiones de CO2 (kt),2016,561229.7
row_6266,Sudan,SDN,Emisiones de CO2 (kt),2016,21503.1
row_6267,Senegal,SEN,Emisiones de CO2 (kt),2016,10132.8
row_6268,Singapur,SGP,Emisiones de CO2 (kt),2016,44969.8
row_6269,Islas Salomon,SLB,Emisiones de CO2 (kt),2016,298.1
row_6270,Sierra Leona,SLE,Emisiones de CO2 (kt),2016,1170.8
row_6271,El Salvador,SLV,Emisiones de CO2 (kt),2016,7125.1
row_6272,Somalia,SOM,Emisiones de CO2 (kt),2016,654.4
row_6273,Serbia,SRB,Emisiones de CO2 (kt),2016,46635
row_6274,Africa al sur del Sahara (excluido altos ingresos),SSA,Emisiones de CO2 (kt),2016,781052.862
row_6275,Sudan del Sur,SSD,Emisiones de CO2 (kt),2016,1730.2
row_6276,Africa al sur del Sahara,SSF,Emisiones de CO2 (kt),2016,781618.462
row_6277,Santo Tome y Príncipe,STP,Emisiones de CO2 (kt),2016,128.7
row_6278,Suriname,SUR,Emisiones de CO2 (kt),2016,2954.886
row_6279,Republica Eslovaca,SVK,Emisiones de CO2 (kt),2016,31497.8
row_6280,Eslovenia,SVN,Emisiones de CO2 (kt),2016,13903
row_6281,Suecia,SWE,Emisiones de CO2 (kt),2016,38691.2
row_6282,Eswatini,SWZ,Emisiones de CO2 (kt),2016,1116
row_6283,Seychelles,SYC,Emisiones de CO2 (kt),2016,565.6
row_6284,Republica Árabe Siria,SYR,Emisiones de CO2 (kt),2016,24479.1
row_6285,Chad,TCD,Emisiones de CO2 (kt),2016,1469.87
row_6286,Asia oriental y el Pacifico (BIRF y la AIF),TEA,Emisiones de CO2 (kt),2016,11263921
row_6287,Europa y Asia central (BIRF y la AIF),TEC,Emisiones de CO2 (kt),2016,3159626.5
row_6288,Togo,TGO,Emisiones de CO2 (kt),2016,2305.6
row_6289,Tailandia,THA,Emisiones de CO2 (kt),2016,267916.3
row_6290,Tayikistan,TJK,Emisiones de CO2 (kt),2016,5496.7
row_6291,Turkmenistan,TKM,Emisiones de CO2 (kt),2016,64079.5
row_6292,America Latina y el Caribe (BIRF y la AIF),TLA,Emisiones de CO2 (kt),2016,1679719.926
row_6293,Timor-Leste,TLS,Emisiones de CO2 (kt),2016,518.9
row_6294,Oriente Medio y Norte de África (BIRF y la AIF),TMN,Emisiones de CO2 (kt),2016,1367274.87
row_6295,Tonga,TON,Emisiones de CO2 (kt),2016,123.9
row_6296,Asia meridional (BIRF y la AIF),TSA,Emisiones de CO2 (kt),2016,2503383.23
row_6297,Africa al sur del Sahara (BIRF y la AIF),TSS,Emisiones de CO2 (kt),2016,781618.462
row_6298,Trinidad y Tobago,TTO,Emisiones de CO2 (kt),2016,18291.6
row_6299,Tunez,TUN,Emisiones de CO2 (kt),2016,30317.8
row_6300,Turquia,TUR,Emisiones de CO2 (kt),2016,376399
row_6301,Tuvalu,TUV,Emisiones de CO2 (kt),2016,7.5
row_6302,Tanzania,TZA,Emisiones de CO2 (kt),2016,10646.9
row_6303,Uganda,UGA,Emisiones de CO2 (kt),2016,4946.3
row_6304,Ucrania,UKR,Emisiones de CO2 (kt),2016,201655.4
row_6305,Ingreso mediano alto,UMC,Emisiones de CO2 (kt),2016,15332252.1
row_6306,Uruguay,URY,Emisiones de CO2 (kt),2016,6525.1
row_6307,Estados Unidos,USA,Emisiones de CO2 (kt),2016,4894499.2
row_6308,Uzbekistan,UZB,Emisiones de CO2 (kt),2016,105333.9
row_6309,San Vicente y las Granadinas,VCT,Emisiones de CO2 (kt),2016,255.2
row_6310,Venezuela,VEN,Emisiones de CO2 (kt),2016,150466.7
row_6311,Viet Nam,VNM,Emisiones de CO2 (kt),2016,222028.5
row_6312,Vanuatu,VUT,Emisiones de CO2 (kt),2016,151.3
row_6313,Mundo,WLD,Emisiones de CO2 (kt),2016,34145652.3
row_6314,Samoa,WSM,Emisiones de CO2 (kt),2016,246.7
row_6315,Yemen,YEM,Emisiones de CO2 (kt),2016,10035.2
row_6316,Sudafrica,ZAF,Emisiones de CO2 (kt),2016,425682.9
row_6317,Zambia,ZMB,Emisiones de CO2 (kt),2016,5315.3
row_6318,Zimbabwe,ZWE,Emisiones de CO2 (kt),2016,10450.2
row_6319,Afganistan,AFG,Emisiones de CO2 (kt),2017,10022.78
row_6320,Angola,AGO,Emisiones de CO2 (kt),2017,25064.8
row_6321,Albania,ALB,Emisiones de CO2 (kt),2017,5403.7
row_6322,Andorra,AND,Emisiones de CO2 (kt),2017,465.328
row_6323,El mundo arabe,ARB,Emisiones de CO2 (kt),2017,1843231.7
row_6324,Emiratos Arabes Unidos,ARE,Emisiones de CO2 (kt),2017,191935
row_6325,Argentina,ARG,Emisiones de CO2 (kt),2017,179267.3
row_6326,Armenia,ARM,Emisiones de CO2 (kt),2017,5371.3
row_6327,Antigua y Barbuda,ATG,Emisiones de CO2 (kt),2017,500.1
row_6328,Australia,AUS,Emisiones de CO2 (kt),2017,397149.4
row_6329,Austria,AUT,Emisiones de CO2 (kt),2017,65867.7
row_6330,Azerbaiyan,AZE,Emisiones de CO2 (kt),2017,31957
row_6331,Burundi,BDI,Emisiones de CO2 (kt),2017,529.1
row_6332,Belgica,BEL,Emisiones de CO2 (kt),2017,92587.4
row_6333,Benin,BEN,Emisiones de CO2 (kt),2017,6876.2
row_6334,Burkina Faso,BFA,Emisiones de CO2 (kt),2017,4625.2
row_6335,Bangladesh,BGD,Emisiones de CO2 (kt),2017,87658
row_6336,Bulgaria,BGR,Emisiones de CO2 (kt),2017,43885.1
row_6337,Bahrein,BHR,Emisiones de CO2 (kt),2017,30514.9
row_6338,Bahamas,BHS,Emisiones de CO2 (kt),2017,2170.2
row_6339,Bosnia y Herzegovina,BIH,Emisiones de CO2 (kt),2017,22692.7
row_6340,Bielorrusia,BLR,Emisiones de CO2 (kt),2017,56247
row_6341,Belice,BLZ,Emisiones de CO2 (kt),2017,643.1
row_6342,Bermudas,BMU,Emisiones de CO2 (kt),2017,
row_6343,Bolivia,BOL,Emisiones de CO2 (kt),2017,21628.2
row_6344,Brasil,BRA,Emisiones de CO2 (kt),2017,455684.8
row_6345,Barbados,BRB,Emisiones de CO2 (kt),2017,1179.97
row_6346,Brunei Darussalam,BRN,Emisiones de CO2 (kt),2017,7290.2
row_6347,Bhutan,BTN,Emisiones de CO2 (kt),2017,1309.5
row_6348,Botswana,BWA,Emisiones de CO2 (kt),2017,7337.512
row_6349,Republica Centroafricana,CAF,Emisiones de CO2 (kt),2017,222.4
row_6350,Canada,CAN,Emisiones de CO2 (kt),2017,568175.9
row_6351,Europa Central y del Baltico,CEB,Emisiones de CO2 (kt),2017,684083.3
row_6352,Suiza,CHE,Emisiones de CO2 (kt),2017,38699
row_6353,Islas del Canal,CHI,Emisiones de CO2 (kt),2017,
row_6354,Chile,CHL,Emisiones de CO2 (kt),2017,87136.9
row_6355,China,CHN,Emisiones de CO2 (kt),2017,10089273.2
row_6356,Cote d'Ivoire,CIV,Emisiones de CO2 (kt),2017,10563.8
row_6357,Camerun,CMR,Emisiones de CO2 (kt),2017,9076
row_6358,"Congo, Republica Democratica",COD,Emisiones de CO2 (kt),2017,2845
row_6359,"Congo, Republica",COG,Emisiones de CO2 (kt),2017,5406.7
row_6360,Colombia,COL,Emisiones de CO2 (kt),2017,75674
row_6361,Comoras,COM,Emisiones de CO2 (kt),2017,279
row_6362,Cabo Verde,CPV,Emisiones de CO2 (kt),2017,584.7
row_6363,Costa Rica,CRI,Emisiones de CO2 (kt),2017,8173.5
row_6364,Estados pequeos del Caribe,CSS,Emisiones de CO2 (kt),2017,36313.3
row_6365,Cuba,CUB,Emisiones de CO2 (kt),2017,26241.3
row_6366,Chipre,CYP,Emisiones de CO2 (kt),2017,7361.2
row_6367,Republica Checa,CZE,Emisiones de CO2 (kt),2017,103549.9
row_6368,Alemania,DEU,Emisiones de CO2 (kt),2017,732204.2
row_6369,Djibouti,DJI,Emisiones de CO2 (kt),2017,403.4
row_6370,Dominica,DMA,Emisiones de CO2 (kt),2017,165.6
row_6371,Dinamarca,DNK,Emisiones de CO2 (kt),2017,33184
row_6372,Republica Dominicana,DOM,Emisiones de CO2 (kt),2017,23551.3
row_6373,Argelia,DZA,Emisiones de CO2 (kt),2017,157704.4
row_6374,Asia oriental y el Pacifico (excluido altos ingresos),EAP,Emisiones de CO2 (kt),2017,11608128.4
row_6375,inicial del dividendo demografico,EAR,Emisiones de CO2 (kt),2017,7211474.182
row_6376,Asia oriental y el Pacifico,EAS,Emisiones de CO2 (kt),2017,13869889
row_6377,Europa y Asia central (excluido altos ingresos),ECA,Emisiones de CO2 (kt),2017,2832835
row_6378,Europa y Asia central,ECS,Emisiones de CO2 (kt),2017,6166584.297
row_6379,Ecuador,ECU,Emisiones de CO2 (kt),2017,38549.3
row_6380,Egipto,EGY,Emisiones de CO2 (kt),2017,244540.5
row_6381,Eritrea,ERI,Emisiones de CO2 (kt),2017,581.47
row_6382,Espana,ESP,Emisiones de CO2 (kt),2017,264723.7
row_6383,Estonia,EST,Emisiones de CO2 (kt),2017,16773.5
row_6384,Etiopia,ETH,Emisiones de CO2 (kt),2017,15882.4
row_6385,Union Europea,EUU,Emisiones de CO2 (kt),2017,2932145.5
row_6386,Finlandia,FIN,Emisiones de CO2 (kt),2017,43015.4
row_6387,Fiji,FJI,Emisiones de CO2 (kt),2017,1331.1
row_6388,Francia,FRA,Emisiones de CO2 (kt),2017,317721.2
row_6389,Micronesia,FSM,Emisiones de CO2 (kt),2017,146.7
row_6390,Gabon,GAB,Emisiones de CO2 (kt),2017,5344.7
row_6391,Reino Unido,GBR,Emisiones de CO2 (kt),2017,366844.1
row_6392,Georgia,GEO,Emisiones de CO2 (kt),2017,9907.1
row_6393,Ghana,GHA,Emisiones de CO2 (kt),2017,15135
row_6394,Gibraltar,GIB,Emisiones de CO2 (kt),2017,
row_6395,Guinea,GIN,Emisiones de CO2 (kt),2017,3321.6
row_6396,Gambia,GMB,Emisiones de CO2 (kt),2017,602.3
row_6397,Guinea-Bissau,GNB,Emisiones de CO2 (kt),2017,306.6
row_6398,Guinea Ecuatorial,GNQ,Emisiones de CO2 (kt),2017,5369.3
row_6399,Grecia,GRC,Emisiones de CO2 (kt),2017,66795.5
row_6400,Granada,GRD,Emisiones de CO2 (kt),2017,287.5
row_6401,Guatemala,GTM,Emisiones de CO2 (kt),2017,16530.1
row_6402,Guyana,GUY,Emisiones de CO2 (kt),2017,2473.8
row_6403,Ingreso alto,HIC,Emisiones de CO2 (kt),2017,12200901.37
row_6404,Honduras,HND,Emisiones de CO2 (kt),2017,9377
row_6405,Paises pobres muy endeudados (PPME),HPC,Emisiones de CO2 (kt),2017,212449.09
row_6406,Croacia,HRV,Emisiones de CO2 (kt),2017,17407.9
row_6407,Haiti,HTI,Emisiones de CO2 (kt),2017,3326.24
row_6408,Hungria,HUN,Emisiones de CO2 (kt),2017,49449.8
row_6409,Solo BIRF,IBD,Emisiones de CO2 (kt),2017,20409330.84
row_6410,BIRF y la AIF,IBT,Emisiones de CO2 (kt),2017,21305472.43
row_6411,mezcla de la AIF,IDB,Emisiones de CO2 (kt),2017,471480.4
row_6412,Indonesia,IDN,Emisiones de CO2 (kt),2017,515395.7
row_6413,India,IND,Emisiones de CO2 (kt),2017,2308804.4
row_6414,Irlanda,IRL,Emisiones de CO2 (kt),2017,37729.1
row_6415,Iran,IRN,Emisiones de CO2 (kt),2017,626427.9
row_6416,Iraq,IRQ,Emisiones de CO2 (kt),2017,156456.4
row_6417,Islandia,ISL,Emisiones de CO2 (kt),2017,1671
row_6418,Israel,ISR,Emisiones de CO2 (kt),2017,65906.3
row_6419,Italia,ITA,Emisiones de CO2 (kt),2017,329193.3
row_6420,Jamaica,JAM,Emisiones de CO2 (kt),2017,7225
row_6421,Jordania,JOR,Emisiones de CO2 (kt),2017,26021.8
row_6422,Japon,JPN,Emisiones de CO2 (kt),2017,1150835
row_6423,Kazajstan,KAZ,Emisiones de CO2 (kt),2017,214897.7
row_6424,Kenya,KEN,Emisiones de CO2 (kt),2017,20097.2
row_6425,Kirguistan,KGZ,Emisiones de CO2 (kt),2017,9439
row_6426,Camboya,KHM,Emisiones de CO2 (kt),2017,12660.5
row_6427,Kiribati,KIR,Emisiones de CO2 (kt),2017,72.7
row_6428,Saint Kitts y Nevis,KNA,Emisiones de CO2 (kt),2017,243
row_6429,Corea del Sur,KOR,Emisiones de CO2 (kt),2017,626178.4
row_6430,Kuwait,KWT,Emisiones de CO2 (kt),2017,90378.3
row_6431,America Latina y el Caribe (excluido altos ingresos),LAC,Emisiones de CO2 (kt),2017,1417992.07
row_6432,Republica Democratica Popular Lao,LAO,Emisiones de CO2 (kt),2017,19054.5
row_6433,Libano,LBN,Emisiones de CO2 (kt),2017,29170.9
row_6434,Liberia,LBR,Emisiones de CO2 (kt),2017,1268.4
row_6435,Libia,LBY,Emisiones de CO2 (kt),2017,52095.1
row_6436,Santa Lucia,LCA,Emisiones de CO2 (kt),2017,530.9
row_6437,América Latina y el Caribe,LCN,Emisiones de CO2 (kt),2017,1685948.34
row_6438,Países menos desarrollados: clasificación de las Naciones Unidas,LDC,Emisiones de CO2 (kt),2017,339806.49
row_6439,Países de ingreso bajo,LIC,Emisiones de CO2 (kt),2017,179017.85
row_6440,Liechtenstein,LIE,Emisiones de CO2 (kt),2017,155.769397
row_6441,Sri Lanka,LKA,Emisiones de CO2 (kt),2017,23140.5
row_6442,Países de ingreso mediano bajo,LMC,Emisiones de CO2 (kt),2017,4856633.84
row_6443,Ingreso mediano y bajo,LMY,Emisiones de CO2 (kt),2017,20716381.03
row_6444,Lesotho,LSO,Emisiones de CO2 (kt),2017,2402.3
row_6445,avanzada del dividendo demográfico,LTE,Emisiones de CO2 (kt),2017,14577571.8
row_6446,Lituania,LTU,Emisiones de CO2 (kt),2017,11222.2
row_6447,Luxemburgo,LUX,Emisiones de CO2 (kt),2017,9006.5
row_6448,Letonia,LVA,Emisiones de CO2 (kt),2017,7116.7
row_6449,Marruecos,MAR,Emisiones de CO2 (kt),2017,63014.9
row_6450,Republica de Moldova,MDA,Emisiones de CO2 (kt),2017,8064
row_6451,Madagascar,MDG,Emisiones de CO2 (kt),2017,3481
row_6452,Maldivas,MDV,Emisiones de CO2 (kt),2017,1546.1
row_6453,Oriente Medio y Norte de África,MEA,Emisiones de CO2 (kt),2017,2511165.4
row_6454,Mexico,MEX,Emisiones de CO2 (kt),2017,474498.5
row_6455,Islas Marshall,MHL,Emisiones de CO2 (kt),2017,149.3
row_6456, Ingreso mediano,MIC,Emisiones de CO2 (kt),2017,20537363.18
row_6457,Macedonia del Norte,MKD,Emisiones de CO2 (kt),2017,7436.2
row_6458,Mali,MLI,Emisiones de CO2 (kt),2017,3629.8
row_6459,Malta,MLT,Emisiones de CO2 (kt),2017,1521.2
row_6460,Myanmar,MMR,Emisiones de CO2 (kt),2017,32497
row_6461,Montenegro,MNE,Emisiones de CO2 (kt),2017,2267
row_6462,Mongolia,MNG,Emisiones de CO2 (kt),2017,19575.5
row_6463,Mozambique,MOZ,Emisiones de CO2 (kt),2017,7162.3
row_6464,Mauritania,MRT,Emisiones de CO2 (kt),2017,3408.3
row_6465,Mauricio,MUS,Emisiones de CO2 (kt),2017,4174.4
row_6466,Malawi,MWI,Emisiones de CO2 (kt),2017,1394.6
row_6467,Malasia,MYS,Emisiones de CO2 (kt),2017,225104.1
row_6468,América del Norte,NAC,Emisiones de CO2 (kt),2017,5387541
row_6469,Namibia,NAM,Emisiones de CO2 (kt),2017,4224
row_6470,Nigeria,NER,Emisiones de CO2 (kt),2017,1901
row_6471,Nigeria,NGA,Emisiones de CO2 (kt),2017,108481.2
row_6472,Nicaragua,NIC,Emisiones de CO2 (kt),2017,5428.9
row_6473,Paises Bajos,NLD,Emisiones de CO2 (kt),2017,155710.9
row_6474,Noruega,NOR,Emisiones de CO2 (kt),2017,39174.9
row_6475,Nepal,NPL,Emisiones de CO2 (kt),2017,13265.3
row_6476,Nauru,NRU,Emisiones de CO2 (kt),2017,56
row_6477,Nueva Zelandia,NZL,Emisiones de CO2 (kt),2017,32927.4
row_6478,Miembros OCDE,OED,Emisiones de CO2 (kt),2017,11958269.6
row_6479,Oman,OMN,Emisiones de CO2 (kt),2017,71633.2
row_6480,Otros Estados pequeos,OSS,Emisiones de CO2 (kt),2017,191127.612
row_6481,Pakistan,PAK,Emisiones de CO2 (kt),2017,198738.8
row_6482,Panama,PAN,Emisiones de CO2 (kt),2017,10136.4
row_6483,Peru,PER,Emisiones de CO2 (kt),2017,54274.3
row_6484,Filipinas,PHL,Emisiones de CO2 (kt),2017,133456.7
row_6485,Palau,PLW,Emisiones de CO2 (kt),2017,213
row_6486,Papua Nueva Guinea,PNG,Emisiones de CO2 (kt),2017,6504.3
row_6487,Polonia,POL,Emisiones de CO2 (kt),2017,312769.9
row_6488,previa al dividendo demográfico,PRE,Emisiones de CO2 (kt),2017,455350.45
row_6489,Corea del Norte,PRK,Emisiones de CO2 (kt),2017,54286
row_6490,Portugal,PRT,Emisiones de CO2 (kt),2017,53272.7
row_6491,Paraguay,PRY,Emisiones de CO2 (kt),2017,7920.9
row_6492,Estados pequeos de las Islas del Pacfico,PSS,Emisiones de CO2 (kt),2017,2800.6
row_6493,posterior al dividendo demográfico,PST,Emisiones de CO2 (kt),2017,10811083.27
row_6494,Qatar,QAT,Emisiones de CO2 (kt),2017,87472.1
row_6495,Rumania,ROU,Emisiones de CO2 (kt),2017,74208.1
row_6496,Rusia,RUS,Emisiones de CO2 (kt),2017,1594550.3
row_6497,Rwanda,RWA,Emisiones de CO2 (kt),2017,1255.5
row_6498,Asia meridional,SAS,Emisiones de CO2 (kt),2017,2644485.38
row_6499,Arabia Saudita,SAU,Emisiones de CO2 (kt),2017,549749.9
row_6500,Sudan,SDN,Emisiones de CO2 (kt),2017,21579.5
row_6501,Senegal,SEN,Emisiones de CO2 (kt),2017,9800.8
row_6502,Singapur,SGP,Emisiones de CO2 (kt),2017,47324.2
row_6503,Islas Salomon,SLB,Emisiones de CO2 (kt),2017,295
row_6504,Sierra Leona,SLE,Emisiones de CO2 (kt),2017,1120
row_6505,El Salvador,SLV,Emisiones de CO2 (kt),2017,6344.9
row_6506,Somalia,SOM,Emisiones de CO2 (kt),2017,654.9
row_6507,Serbia,SRB,Emisiones de CO2 (kt),2017,47342.6
row_6508,Africa al sur del Sahara (excluido altos ingresos),SSA,Emisiones de CO2 (kt),2017,790885.682
row_6509,Sudan del Sur,SSD,Emisiones de CO2 (kt),2017,1512.1
row_6510,Africa al sur del Sahara,SSF,Emisiones de CO2 (kt),2017,791456.382
row_6511,Santo Tome y Príncipe,STP,Emisiones de CO2 (kt),2017,134.4
row_6512,Suriname,SUR,Emisiones de CO2 (kt),2017,2444.33
row_6513,Republica Eslovaca,SVK,Emisiones de CO2 (kt),2017,33576.5
row_6514,Eslovenia,SVN,Emisiones de CO2 (kt),2017,14123.7
row_6515,Suecia,SWE,Emisiones de CO2 (kt),2017,38168.2
row_6516,Eswatini,SWZ,Emisiones de CO2 (kt),2017,1105.8
row_6517,Seychelles,SYC,Emisiones de CO2 (kt),2017,570.7
row_6518,Republica Árabe Siria,SYR,Emisiones de CO2 (kt),2017,25794.4
row_6519,Chad,TCD,Emisiones de CO2 (kt),2017,1488.2
row_6520,Asia oriental y el Pacifico (BIRF y la AIF),TEA,Emisiones de CO2 (kt),2017,11553898.4
row_6521,Europa y Asia central (BIRF y la AIF),TEC,Emisiones de CO2 (kt),2017,3237220.9
row_6522,Togo,TGO,Emisiones de CO2 (kt),2017,2018.7
row_6523,Tailandia,THA,Emisiones de CO2 (kt),2017,267137.1
row_6524,Tayikistan,TJK,Emisiones de CO2 (kt),2017,6757.7
row_6525,Turkmenistan,TKM,Emisiones de CO2 (kt),2017,63871.6
row_6526,America Latina y el Caribe (BIRF y la AIF),TLA,Emisiones de CO2 (kt),2017,1656356.87
row_6527,Timor-Leste,TLS,Emisiones de CO2 (kt),2017,561.8
row_6528,Oriente Medio y Norte de África (BIRF y la AIF),TMN,Emisiones de CO2 (kt),2017,1422054.5
row_6529,Tonga,TON,Emisiones de CO2 (kt),2017,132.9
row_6530,Asia meridional (BIRF y la AIF),TSA,Emisiones de CO2 (kt),2017,2644485.38
row_6531,Africa al sur del Sahara (BIRF y la AIF),TSS,Emisiones de CO2 (kt),2017,791456.382
row_6532,Trinidad y Tobago,TTO,Emisiones de CO2 (kt),2017,18224.7
row_6533,Tunez,TUN,Emisiones de CO2 (kt),2017,30742.6
row_6534,Turquia,TUR,Emisiones de CO2 (kt),2017,418098.2
row_6535,Tuvalu,TUV,Emisiones de CO2 (kt),2017,7.7
row_6536,Tanzania,TZA,Emisiones de CO2 (kt),2017,11659.3
row_6537,Uganda,UGA,Emisiones de CO2 (kt),2017,5172
row_6538,Ucrania,UKR,Emisiones de CO2 (kt),2017,174938.3
row_6539,Ingreso mediano alto,UMC,Emisiones de CO2 (kt),2017,15680729.34
row_6540,Uruguay,URY,Emisiones de CO2 (kt),2017,6103.8
row_6541,Estados Unidos,USA,Emisiones de CO2 (kt),2017,4819365.1
row_6542,Uzbekistan,UZB,Emisiones de CO2 (kt),2017,109708.5
row_6543,San Vicente y las Granadinas,VCT,Emisiones de CO2 (kt),2017,225.1
row_6544,Venezuela,VEN,Emisiones de CO2 (kt),2017,139787.4
row_6545,Viet Nam,VNM,Emisiones de CO2 (kt),2017,229877.4
row_6546,Vanuatu,VUT,Emisiones de CO2 (kt),2017,141
row_6547,Mundo,WLD,Emisiones de CO2 (kt),2017,34687837.09
row_6548,Samoa,WSM,Emisiones de CO2 (kt),2017,255.2
